Date,Open,High,Low,Close,Adj Close,Volume
2013-10-24,3.750000,3.790000,3.740000,3.780000,2.518823,10458000
2013-10-25,3.780000,3.780000,3.720000,3.730000,2.485505,11880000
2013-10-28,3.750000,3.790000,3.740000,3.740000,2.492168,12581000
2013-10-29,3.760000,3.800000,3.750000,3.760000,2.505495,12944000
2013-10-30,3.790000,3.840000,3.780000,3.830000,2.552140,22203000
2013-10-31,3.830000,3.840000,3.780000,3.780000,2.518823,23302000
2013-11-01,3.780000,3.790000,3.740000,3.760000,2.505495,11427000
2013-11-05,3.790000,3.820000,3.750000,3.760000,2.505495,10713000
2013-11-06,3.770000,3.820000,3.760000,3.800000,2.532150,14656000
2013-11-07,3.820000,3.850000,3.800000,3.810000,2.538813,20498000
2013-11-08,3.790000,3.820000,3.780000,3.800000,2.532150,9705000
2013-11-11,3.810000,3.840000,3.750000,3.820000,2.545476,12849000
2013-11-12,3.810000,3.830000,3.770000,3.800000,2.532150,8301000
2013-11-13,3.800000,3.800000,3.740000,3.760000,2.505495,12006000
2013-11-14,3.760000,3.800000,3.760000,3.790000,2.525486,10982000
2013-11-15,3.790000,3.800000,3.750000,3.760000,2.505495,10627000
2013-11-18,3.760000,3.780000,3.740000,3.770000,2.512159,11906000
2013-11-19,3.760000,3.770000,3.700000,3.710000,2.472178,21061000
2013-11-20,3.720000,3.730000,3.690000,3.710000,2.472178,15477000
2013-11-21,3.670000,3.740000,3.660000,3.730000,2.485505,18617000
2013-11-22,3.720000,3.730000,3.670000,3.710000,2.472178,15331000
2013-11-25,3.700000,3.700000,3.670000,3.690000,2.458851,11907000
2013-11-26,3.690000,3.720000,3.680000,3.690000,2.458851,16200000
2013-11-27,3.710000,3.770000,3.710000,3.760000,2.505495,22576000
2013-11-28,3.770000,3.780000,3.720000,3.740000,2.492168,21141000
2013-11-29,3.710000,3.720000,3.700000,3.720000,2.478841,28038000
2013-12-02,3.730000,3.760000,3.710000,3.740000,2.492168,10416000
2013-12-03,3.730000,3.740000,3.690000,3.710000,2.472178,16830000
2013-12-04,3.690000,3.740000,3.680000,3.690000,2.458851,15421000
2013-12-05,3.700000,3.710000,3.650000,3.650000,2.432197,23548000
2013-12-06,3.650000,3.650000,3.610000,3.610000,2.405542,24248000
2013-12-09,3.630000,3.640000,3.600000,3.620000,2.412206,24972000
2013-12-10,3.610000,3.610000,3.560000,3.560000,2.372225,25855000
2013-12-11,3.570000,3.570000,3.530000,3.550000,2.365561,26655000
2013-12-12,3.530000,3.570000,3.520000,3.560000,2.372225,24022000
2013-12-13,3.530000,3.580000,3.530000,3.570000,2.378888,20685000
2013-12-16,3.570000,3.620000,3.560000,3.560000,2.372225,19834000
2013-12-17,3.610000,3.630000,3.590000,3.610000,2.405542,14535000
2013-12-18,3.590000,3.620000,3.590000,3.590000,2.392215,14968000
2013-12-19,3.580000,3.580000,3.500000,3.520000,2.390857,24464000
2013-12-20,3.530000,3.580000,3.520000,3.570000,2.424818,14871000
2013-12-23,3.550000,3.580000,3.530000,3.580000,2.431610,13479000
2013-12-24,3.590000,3.610000,3.580000,3.600000,2.445194,7055000
2013-12-26,3.610000,3.610000,3.590000,3.610000,2.451987,3447000
2013-12-27,3.620000,3.640000,3.610000,3.620000,2.458778,8155000
2013-12-30,3.650000,3.660000,3.630000,3.630000,2.465571,12064000
2013-12-31,3.650000,3.670000,3.630000,3.660000,2.485948,24901000
2014-01-02,3.680000,3.690000,3.650000,3.660000,2.485948,7280000
2014-01-03,3.650000,3.660000,3.590000,3.600000,2.445194,13827000
2014-01-06,3.590000,3.590000,3.520000,3.540000,2.404441,20800000
2014-01-07,3.540000,3.570000,3.530000,3.540000,2.404441,22746000
2014-01-08,3.560000,3.570000,3.540000,3.550000,2.411234,14599000
2014-01-09,3.560000,3.570000,3.540000,3.560000,2.418026,13856000
2014-01-10,3.560000,3.580000,3.550000,3.560000,2.418026,7914000
2014-01-13,3.570000,3.580000,3.550000,3.550000,2.411234,10792000
2014-01-14,3.530000,3.530000,3.500000,3.510000,2.384064,20907000
2014-01-15,3.530000,3.540000,3.510000,3.520000,2.390857,19933000
2014-01-16,3.530000,3.540000,3.500000,3.520000,2.390857,21876000
2014-01-17,3.500000,3.530000,3.480000,3.520000,2.390857,26146000
2014-01-20,3.500000,3.510000,3.480000,3.490000,2.370480,9658000
2014-01-21,3.500000,3.540000,3.490000,3.520000,2.390857,12773000
2014-01-22,3.510000,3.540000,3.500000,3.540000,2.404441,13056000
2014-01-23,3.540000,3.550000,3.500000,3.500000,2.377272,20925000
2014-01-24,3.510000,3.550000,3.500000,3.520000,2.390857,21704000
2014-01-27,3.490000,3.510000,3.460000,3.500000,2.377272,35325000
2014-01-28,3.480000,3.550000,3.480000,3.550000,2.411234,27474000
2014-01-29,3.550000,3.560000,3.500000,3.540000,2.404441,21282000
2014-01-30,3.520000,3.530000,3.500000,3.530000,2.397649,20426000
2014-02-03,3.530000,3.540000,3.480000,3.490000,2.370480,21681000
2014-02-04,3.470000,3.470000,3.450000,3.460000,2.350103,20258000
2014-02-05,3.470000,3.480000,3.420000,3.440000,2.336519,27906000
2014-02-06,3.450000,3.490000,3.450000,3.480000,2.363688,21749000
2014-02-07,3.510000,3.540000,3.490000,3.510000,2.384064,24024000
2014-02-10,3.530000,3.530000,3.480000,3.520000,2.390857,17005000
2014-02-11,3.520000,3.540000,3.510000,3.520000,2.390857,9238000
2014-02-12,3.550000,3.550000,3.510000,3.510000,2.384064,11170000
2014-02-13,3.530000,3.590000,3.530000,3.570000,2.424818,27150000
2014-02-14,3.590000,3.600000,3.550000,3.580000,2.431610,25516000
2014-02-17,3.630000,3.630000,3.580000,3.590000,2.438402,15107000
2014-02-18,3.580000,3.590000,3.550000,3.570000,2.424818,15372000
2014-02-19,3.570000,3.600000,3.550000,3.590000,2.438402,20554000
2014-02-20,3.590000,3.610000,3.580000,3.580000,2.431610,17182000
2014-02-21,3.620000,3.640000,3.590000,3.600000,2.445194,11462000
2014-02-24,3.630000,3.640000,3.610000,3.640000,2.472363,14251000
2014-02-25,3.650000,3.660000,3.630000,3.650000,2.479156,12673000
2014-02-26,3.640000,3.650000,3.620000,3.640000,2.472363,13463000
2014-02-27,3.630000,3.660000,3.630000,3.650000,2.479156,11752000
2014-02-28,3.610000,3.620000,3.580000,3.600000,2.445194,27560000
2014-03-03,3.570000,3.570000,3.540000,3.560000,2.418026,15176000
2014-03-04,3.550000,3.600000,3.550000,3.580000,2.431610,12839000
2014-03-05,3.600000,3.600000,3.540000,3.560000,2.418026,14212000
2014-03-06,3.580000,3.630000,3.580000,3.610000,2.451987,17486000
2014-03-07,3.610000,3.630000,3.600000,3.620000,2.458778,6808000
2014-03-10,3.610000,3.630000,3.590000,3.610000,2.451987,6076000
2014-03-11,3.610000,3.650000,3.590000,3.600000,2.445194,8304000
2014-03-12,3.570000,3.600000,3.550000,3.570000,2.424818,14785000
2014-03-13,3.570000,3.580000,3.550000,3.550000,2.411234,12863000
2014-03-14,3.520000,3.530000,3.510000,3.520000,2.390857,12632000
2014-03-17,3.520000,3.540000,3.510000,3.540000,2.404441,9193000
2014-03-18,3.580000,3.580000,3.500000,3.520000,2.390857,14871000
2014-03-19,3.520000,3.530000,3.500000,3.520000,2.390857,16392000
2014-03-20,3.500000,3.540000,3.490000,3.500000,2.377272,20628000
2014-03-21,3.510000,3.540000,3.490000,3.520000,2.390857,22962000
2014-03-24,3.530000,3.600000,3.530000,3.560000,2.418026,21303000
2014-03-25,3.550000,3.580000,3.530000,3.570000,2.424818,11083000
2014-03-26,3.600000,3.630000,3.580000,3.610000,2.451987,18792000
2014-03-27,3.620000,3.660000,3.620000,3.630000,2.465571,24288000
2014-03-28,3.640000,3.670000,3.640000,3.650000,2.479156,17391000
2014-03-31,3.650000,3.660000,3.630000,3.650000,2.479156,23011000
2014-04-01,3.650000,3.670000,3.650000,3.650000,2.479156,11458000
2014-04-02,3.660000,3.670000,3.630000,3.640000,2.472363,13881000
2014-04-03,3.660000,3.670000,3.650000,3.670000,2.492740,17659000
2014-04-04,3.670000,3.680000,3.610000,3.650000,2.479156,15549000
2014-04-07,3.650000,3.650000,3.610000,3.620000,2.458778,11362000
2014-04-08,3.620000,3.670000,3.610000,3.660000,2.485948,20889000
2014-04-09,3.640000,3.650000,3.610000,3.650000,2.479156,21767000
2014-04-10,3.650000,3.670000,3.620000,3.670000,2.492740,13006000
2014-04-11,3.640000,3.640000,3.610000,3.630000,2.465571,12275000
2014-04-14,3.650000,3.670000,3.630000,3.640000,2.472363,7980000
2014-04-15,3.660000,3.700000,3.660000,3.700000,2.513117,11652000
2014-04-16,3.710000,3.730000,3.700000,3.710000,2.519909,15685000
2014-04-17,3.730000,3.730000,3.700000,3.710000,2.519909,9432000
2014-04-21,3.720000,3.720000,3.700000,3.720000,2.526701,7293000
2014-04-22,3.720000,3.730000,3.710000,3.730000,2.533493,11907000
2014-04-23,3.730000,3.730000,3.680000,3.700000,2.513117,18709000
2014-04-24,3.720000,3.780000,3.720000,3.760000,2.553869,25118000
2014-04-25,3.760000,3.780000,3.730000,3.750000,2.547078,16973000
2014-04-28,3.740000,3.770000,3.730000,3.770000,2.560662,17585000
2014-04-29,3.760000,3.780000,3.750000,3.780000,2.567454,17176000
2014-04-30,3.770000,3.830000,3.770000,3.830000,2.601415,34744000
2014-05-02,3.830000,3.840000,3.750000,3.790000,2.574247,21492000
2014-05-05,3.810000,3.820000,3.770000,3.780000,2.567454,10798000
2014-05-06,3.790000,3.800000,3.750000,3.770000,2.560662,8351000
2014-05-07,3.760000,3.780000,3.740000,3.770000,2.560662,18092000
2014-05-08,3.790000,3.810000,3.770000,3.810000,2.587831,12551000
2014-05-09,3.800000,3.840000,3.800000,3.830000,2.601415,16941000
2014-05-12,3.830000,3.840000,3.770000,3.770000,2.560662,24591000
2014-05-14,3.830000,3.840000,3.810000,3.840000,2.608207,26124000
2014-05-15,3.800000,3.850000,3.790000,3.850000,2.615000,21029000
2014-05-16,3.850000,3.860000,3.840000,3.850000,2.615000,15116000
2014-05-19,3.850000,3.850000,3.820000,3.840000,2.608207,18161000
2014-05-20,3.840000,3.880000,3.840000,3.870000,2.628584,15334000
2014-05-21,3.860000,3.870000,3.840000,3.860000,2.621792,15536000
2014-05-22,3.860000,3.880000,3.850000,3.870000,2.628584,8121000
2014-05-23,3.870000,3.880000,3.830000,3.840000,2.608207,9572000
2014-05-26,3.870000,3.880000,3.840000,3.870000,2.628584,8213000
2014-05-27,3.870000,3.880000,3.860000,3.870000,2.628584,8162000
2014-05-28,3.860000,3.870000,3.820000,3.830000,2.601415,13497000
2014-05-29,3.860000,3.900000,3.850000,3.890000,2.642169,19994000
2014-05-30,3.870000,3.900000,3.860000,3.900000,2.648961,16727000
2014-06-02,3.900000,3.910000,3.870000,3.900000,2.648961,8510000
2014-06-03,3.910000,3.910000,3.840000,3.880000,2.635376,11573000
2014-06-04,3.870000,3.890000,3.840000,3.890000,2.642169,12575000
2014-06-05,3.880000,3.890000,3.840000,3.860000,2.621792,9451000
2014-06-06,3.860000,3.880000,3.840000,3.860000,2.621792,11936000
2014-06-09,3.890000,3.890000,3.860000,3.880000,2.635376,9696000
2014-06-10,3.880000,3.890000,3.850000,3.860000,2.621792,9558000
2014-06-11,3.860000,3.870000,3.840000,3.860000,2.621792,12883000
2014-06-12,3.860000,3.870000,3.840000,3.860000,2.621792,7601000
2014-06-13,3.840000,3.860000,3.830000,3.860000,2.621792,6441000
2014-06-16,3.860000,3.880000,3.850000,3.860000,2.621792,7398000
2014-06-17,3.860000,3.870000,3.830000,3.850000,2.615000,11102000
2014-06-18,3.860000,3.870000,3.850000,3.860000,2.621792,5912000
2014-06-19,3.860000,3.860000,3.810000,3.820000,2.594623,24526000
2014-06-20,3.820000,3.820000,3.780000,3.790000,2.574247,18783000
2014-06-23,3.800000,3.800000,3.790000,3.800000,2.581038,15840000
2014-06-24,3.790000,3.840000,3.790000,3.830000,2.601415,11921000
2014-06-25,3.820000,3.880000,3.820000,3.870000,2.628584,19446000
2014-06-26,3.860000,3.880000,3.860000,3.880000,2.635376,18491000
2014-06-27,3.880000,3.900000,3.880000,3.890000,2.642169,10525000
2014-06-30,3.880000,3.890000,3.850000,3.850000,2.615000,21148000
2014-07-01,3.860000,3.860000,3.820000,3.840000,2.608207,9392000
2014-07-02,3.850000,3.870000,3.820000,3.870000,2.628584,8910000
2014-07-03,3.870000,3.880000,3.860000,3.860000,2.621792,7269000
2014-07-04,3.880000,3.890000,3.830000,3.850000,2.615000,8792000
2014-07-07,3.860000,3.880000,3.840000,3.880000,2.635376,9691000
2014-07-08,3.870000,3.890000,3.850000,3.860000,2.621792,12750000
2014-07-09,3.870000,3.870000,3.840000,3.860000,2.621792,9385000
2014-07-10,3.870000,3.870000,3.840000,3.840000,2.608207,11573000
2014-07-11,3.840000,3.880000,3.830000,3.880000,2.635376,12476000
2014-07-14,3.860000,3.880000,3.850000,3.880000,2.635376,7510000
2014-07-15,3.890000,3.910000,3.890000,3.910000,2.655753,16189000
2014-07-16,3.910000,3.940000,3.900000,3.940000,2.676129,11552000
2014-07-17,3.940000,3.970000,3.940000,3.970000,2.696507,12186000
2014-07-18,3.950000,3.960000,3.930000,3.940000,2.676129,12231000
2014-07-21,3.960000,3.980000,3.930000,3.940000,2.676129,7705000
2014-07-22,3.940000,3.950000,3.920000,3.940000,2.676129,8928000
2014-07-23,3.950000,3.990000,3.950000,3.990000,2.710090,7656000
2014-07-24,4.000000,4.000000,3.970000,4.000000,2.716883,6552000
2014-07-25,4.000000,4.000000,3.950000,3.980000,2.703299,9855000
2014-07-29,3.980000,4.000000,3.980000,4.000000,2.716883,11134000
2014-07-30,3.980000,4.010000,3.970000,4.000000,2.716883,12401000
2014-07-31,4.020000,4.080000,4.020000,4.070000,2.764428,27457000
2014-08-01,4.040000,4.040000,3.990000,4.010000,2.723675,14595000
2014-08-04,3.920000,3.920000,3.850000,3.870000,2.695811,12408000
2014-08-05,3.900000,3.930000,3.890000,3.920000,2.730641,14477000
2014-08-06,3.920000,3.930000,3.910000,3.930000,2.737607,10591000
2014-08-07,3.940000,3.950000,3.900000,3.930000,2.737607,8354000
2014-08-08,3.920000,3.920000,3.880000,3.880000,2.702777,9848000
2014-08-11,3.940000,3.970000,3.920000,3.940000,2.744572,12673000
2014-08-12,3.950000,3.960000,3.910000,3.920000,2.730641,7470000
2014-08-13,3.910000,3.930000,3.890000,3.910000,2.723675,10341000
2014-08-14,3.900000,3.910000,3.850000,3.870000,2.695811,12235000
2014-08-15,3.880000,3.910000,3.870000,3.910000,2.723675,11322000
2014-08-18,3.920000,3.920000,3.870000,3.900000,2.716709,7595000
2014-08-19,3.910000,3.930000,3.900000,3.910000,2.723675,11621000
2014-08-20,3.910000,3.920000,3.860000,3.890000,2.709743,11367000
2014-08-21,3.890000,3.910000,3.880000,3.900000,2.716709,10302000
2014-08-22,3.900000,3.910000,3.860000,3.860000,2.688845,11126000
2014-08-25,3.870000,3.900000,3.860000,3.890000,2.709743,8517000
2014-08-26,3.870000,3.880000,3.850000,3.870000,2.695811,11150000
2014-08-27,3.890000,3.900000,3.870000,3.900000,2.716709,11481000
2014-08-28,3.910000,3.940000,3.900000,3.910000,2.723675,11606000
2014-08-29,3.890000,3.890000,3.870000,3.890000,2.709743,11875000
2014-09-01,3.890000,3.900000,3.860000,3.870000,2.695811,6806000
2014-09-02,3.890000,3.940000,3.880000,3.940000,2.744572,10578000
2014-09-03,3.950000,3.970000,3.920000,3.930000,2.737607,10645000
2014-09-04,3.940000,3.950000,3.910000,3.930000,2.737607,7210000
2014-09-05,3.930000,3.940000,3.890000,3.910000,2.723675,8491000
2014-09-08,3.910000,3.920000,3.890000,3.920000,2.730641,5213000
2014-09-09,3.900000,3.920000,3.890000,3.900000,2.716709,5455000
2014-09-10,3.890000,3.920000,3.880000,3.900000,2.716709,11418000
2014-09-11,3.900000,3.910000,3.880000,3.900000,2.716709,6026000
2014-09-12,3.910000,3.950000,3.880000,3.900000,2.716709,8765000
2014-09-15,3.870000,3.880000,3.850000,3.860000,2.688845,9004000
2014-09-16,3.870000,3.870000,3.750000,3.780000,2.633118,21987000
2014-09-17,3.810000,3.830000,3.790000,3.800000,2.647049,13485000
2014-09-18,3.780000,3.790000,3.760000,3.760000,2.619185,16463000
2014-09-19,3.770000,3.810000,3.770000,3.800000,2.647049,15810000
2014-09-22,3.830000,3.850000,3.800000,3.800000,2.647049,22622000
2014-09-23,3.800000,3.840000,3.790000,3.820000,2.660981,17586000
2014-09-24,3.810000,3.830000,3.770000,3.800000,2.647049,14118000
2014-09-25,3.830000,3.840000,3.780000,3.780000,2.633118,16002000
2014-09-26,3.760000,3.800000,3.750000,3.800000,2.647049,10420000
2014-09-29,3.790000,3.820000,3.770000,3.810000,2.654016,9758000
2014-09-30,3.780000,3.800000,3.760000,3.800000,2.647049,21946000
2014-10-01,3.790000,3.790000,3.760000,3.780000,2.633118,8979000
2014-10-02,3.770000,3.780000,3.750000,3.750000,2.612220,9458000
2014-10-03,3.750000,3.790000,3.740000,3.770000,2.626152,13638000
2014-10-07,3.790000,3.790000,3.740000,3.740000,2.605254,15279000
2014-10-08,3.740000,3.750000,3.720000,3.740000,2.605254,11883000
2014-10-09,3.760000,3.810000,3.760000,3.800000,2.647049,20708000
2014-10-10,3.750000,3.760000,3.740000,3.740000,2.605254,11428000
2014-10-13,3.730000,3.740000,3.690000,3.710000,2.584356,17115000
2014-10-14,3.700000,3.730000,3.690000,3.710000,2.584356,13562000
2014-10-15,3.700000,3.720000,3.690000,3.700000,2.577390,9963000
2014-10-16,3.680000,3.710000,3.630000,3.670000,2.556493,21310000
2014-10-17,3.680000,3.690000,3.640000,3.650000,2.542561,19605733
2014-10-20,3.660000,3.700000,3.640000,3.680000,2.563459,27505000
2014-10-21,3.680000,3.690000,3.670000,3.690000,2.570425,10337000
2014-10-22,3.690000,3.690000,3.690000,3.690000,2.570425,0
2014-10-24,3.740000,3.750000,3.680000,3.700000,2.577390,29605000
2014-10-27,3.690000,3.720000,3.660000,3.720000,2.591322,29019000
2014-10-28,3.720000,3.730000,3.700000,3.720000,2.591322,22007000
2014-10-29,3.720000,3.740000,3.710000,3.730000,2.598288,15452000
2014-10-30,3.720000,3.740000,3.700000,3.740000,2.605254,8943000
2014-10-31,3.730000,3.780000,3.720000,3.780000,2.633118,27189000
2014-11-03,3.790000,3.810000,3.790000,3.800000,2.647049,13648000
2014-11-04,3.810000,3.810000,3.760000,3.760000,2.619185,15018000
2014-11-05,3.760000,3.770000,3.740000,3.750000,2.612220,11981000
2014-11-06,3.770000,3.800000,3.770000,3.800000,2.647049,16237000
2014-11-07,3.780000,3.800000,3.780000,3.790000,2.640084,9295800
2014-11-10,3.830000,3.850000,3.800000,3.800000,2.647049,21046000
2014-11-11,3.810000,3.840000,3.800000,3.820000,2.660981,12453000
2014-11-12,3.820000,3.870000,3.810000,3.850000,2.681880,19288000
2014-11-13,3.850000,3.920000,3.850000,3.900000,2.716709,23066000
2014-11-14,3.920000,3.960000,3.920000,3.950000,2.751538,24169000
2014-11-17,3.960000,4.000000,3.900000,3.930000,2.737607,28256000
2014-11-18,3.930000,3.970000,3.930000,3.960000,2.758504,13457000
2014-11-19,3.960000,3.960000,3.910000,3.930000,2.737607,17681000
2014-11-20,3.920000,3.930000,3.860000,3.900000,2.716709,28343000
2014-11-21,3.910000,3.920000,3.900000,3.920000,2.730641,23917000
2014-11-24,3.900000,3.920000,3.860000,3.890000,2.709743,21926000
2014-11-25,3.890000,3.910000,3.860000,3.900000,2.716709,34455000
2014-11-26,3.910000,3.920000,3.880000,3.910000,2.723675,20996600
2014-11-27,3.900000,3.920000,3.890000,3.900000,2.716709,25816000
2014-11-28,3.900000,3.920000,3.890000,3.900000,2.716709,13356000
2014-12-01,3.900000,3.910000,3.830000,3.850000,2.681880,12655000
2014-12-02,3.870000,3.910000,3.850000,3.910000,2.723675,18453000
2014-12-03,3.910000,3.910000,3.850000,3.870000,2.695811,12950000
2014-12-04,3.890000,3.900000,3.860000,3.870000,2.695811,26248000
2014-12-05,3.880000,3.900000,3.870000,3.900000,2.716709,13825000
2014-12-08,3.900000,3.920000,3.860000,3.860000,2.688845,18395000
2014-12-09,3.890000,3.930000,3.880000,3.930000,2.737607,21982000
2014-12-10,3.910000,3.980000,3.910000,3.930000,2.737607,27895000
2014-12-11,3.970000,3.990000,3.960000,3.980000,2.772437,25114000
2014-12-12,3.980000,4.000000,3.970000,3.990000,2.779402,15035000
2014-12-15,3.980000,3.990000,3.910000,3.970000,2.765471,18626000
2014-12-16,3.940000,3.950000,3.850000,3.860000,2.688845,31296000
2014-12-17,3.880000,3.940000,3.860000,3.910000,2.723675,29665000
2014-12-18,3.920000,3.930000,3.850000,3.870000,2.695811,25585000
2014-12-19,3.840000,3.840000,3.800000,3.820000,2.708574,31574000
2014-12-22,3.820000,3.890000,3.810000,3.890000,2.758208,14033000
2014-12-23,3.910000,3.920000,3.880000,3.910000,2.772389,10530000
2014-12-24,3.910000,3.930000,3.900000,3.920000,2.779479,8692000
2014-12-26,3.910000,3.930000,3.900000,3.930000,2.786570,4016000
2014-12-29,3.940000,3.950000,3.930000,3.940000,2.793660,8814000
2014-12-30,3.960000,3.970000,3.920000,3.920000,2.779479,13206000
2014-12-31,3.920000,3.930000,3.900000,3.900000,2.765298,7964000
2015-01-02,3.900000,3.910000,3.870000,3.890000,2.758208,5330000
2015-01-05,3.880000,3.890000,3.850000,3.880000,2.751117,12266000
2015-01-06,3.850000,3.850000,3.830000,3.840000,2.722755,20008000
2015-01-07,3.850000,3.880000,3.830000,3.860000,2.736936,22471000
2015-01-08,3.860000,3.940000,3.850000,3.940000,2.793660,30682000
2015-01-09,3.940000,3.950000,3.860000,3.890000,2.758208,18829000
2015-01-12,3.910000,3.920000,3.870000,3.900000,2.765298,10038000
2015-01-13,3.900000,3.950000,3.880000,3.890000,2.758208,17744000
2015-01-14,3.910000,3.950000,3.900000,3.920000,2.779479,26297000
2015-01-15,3.930000,3.940000,3.910000,3.920000,2.779479,11935000
2015-01-16,3.910000,3.920000,3.860000,3.890000,2.758208,14724000
2015-01-19,3.910000,3.930000,3.880000,3.910000,2.772389,9106700
2015-01-20,3.920000,3.950000,3.910000,3.940000,2.793660,15244200
2015-01-21,3.930000,3.960000,3.920000,3.960000,2.807841,14909700
2015-01-22,3.960000,3.980000,3.940000,3.960000,2.807841,18095500
2015-01-23,3.980000,4.000000,3.970000,3.990000,2.829112,20960500
2015-01-26,3.990000,4.030000,3.980000,4.010000,2.843294,16665600
2015-01-27,4.030000,4.050000,4.010000,4.010000,2.843294,15423600
2015-01-28,4.000000,4.050000,4.000000,4.050000,2.871656,14661400
2015-01-29,4.050000,4.080000,4.030000,4.070000,2.885837,16863900
2015-01-30,4.100000,4.120000,4.080000,4.080000,2.892927,29325500
2015-02-02,4.110000,4.120000,4.080000,4.120000,2.921289,19349700
2015-02-03,4.110000,4.120000,4.040000,4.070000,2.885837,25779100
2015-02-04,4.110000,4.120000,4.060000,4.090000,2.900017,21791800
2015-02-05,4.110000,4.110000,4.070000,4.090000,2.900017,18825400
2015-02-06,4.080000,4.160000,4.080000,4.150000,2.942561,20613200
2015-02-09,4.120000,4.140000,4.100000,4.110000,2.914199,12180700
2015-02-10,4.110000,4.140000,4.080000,4.120000,2.921289,21391800
2015-02-11,4.120000,4.150000,4.090000,4.140000,2.935470,20303500
2015-02-12,4.170000,4.180000,4.130000,4.180000,2.963832,20816000
2015-02-13,4.190000,4.220000,4.180000,4.200000,2.978013,33373800
2015-02-16,4.210000,4.300000,4.210000,4.280000,3.034737,28712200
2015-02-17,4.270000,4.280000,4.220000,4.240000,3.006376,19138900
2015-02-18,4.290000,4.320000,4.210000,4.280000,3.034737,18611800
2015-02-23,4.260000,4.270000,4.160000,4.160000,2.949651,29112400
2015-02-24,4.190000,4.290000,4.190000,4.280000,3.034737,24169400
2015-02-25,4.290000,4.300000,4.270000,4.300000,3.048918,17975000
2015-02-26,4.300000,4.310000,4.270000,4.280000,3.034737,17809400
2015-02-27,4.290000,4.310000,4.200000,4.220000,2.992194,25894000
2015-03-02,4.220000,4.240000,4.160000,4.240000,3.006376,27490900
2015-03-03,4.230000,4.240000,4.180000,4.180000,2.963832,18861000
2015-03-04,4.200000,4.210000,4.160000,4.160000,2.949651,20966200
2015-03-05,4.150000,4.150000,4.100000,4.110000,2.914199,20129900
2015-03-06,4.130000,4.200000,4.110000,4.180000,2.963832,30583600
2015-03-09,4.110000,4.120000,4.080000,4.110000,2.914199,22792400
2015-03-10,4.110000,4.130000,4.090000,4.110000,2.914199,23635600
2015-03-11,4.080000,4.150000,4.070000,4.100000,2.907108,19199400
2015-03-12,4.100000,4.120000,4.050000,4.100000,2.907108,20032200
2015-03-13,4.090000,4.140000,4.090000,4.130000,2.928379,14649700
2015-03-16,4.120000,4.180000,4.090000,4.150000,2.942561,15617500
2015-03-17,4.180000,4.190000,4.160000,4.170000,2.956742,16694600
2015-03-18,4.140000,4.160000,4.110000,4.130000,2.928379,21613700
2015-03-19,4.190000,4.230000,4.180000,4.230000,2.999285,34625300
2015-03-20,4.220000,4.300000,4.190000,4.280000,3.034737,35709600
2015-03-23,4.280000,4.330000,4.260000,4.280000,3.034737,18434100
2015-03-24,4.280000,4.300000,4.260000,4.290000,3.041828,20694400
2015-03-25,4.290000,4.350000,4.290000,4.320000,3.063099,20041800
2015-03-26,4.310000,4.350000,4.280000,4.350000,3.084371,17782200
2015-03-27,4.350000,4.430000,4.330000,4.410000,3.126914,22550200
2015-03-30,4.390000,4.390000,4.330000,4.360000,3.091462,19187800
2015-03-31,4.390000,4.390000,4.350000,4.380000,3.105643,25158300
2015-04-01,4.360000,4.410000,4.360000,4.370000,3.098552,12001800
2015-04-02,4.370000,4.390000,4.360000,4.390000,3.112733,12076300
2015-04-06,4.390000,4.420000,4.390000,4.420000,3.134004,7945300
2015-04-07,4.430000,4.440000,4.400000,4.420000,3.134004,15381900
2015-04-08,4.410000,4.440000,4.360000,4.380000,3.105643,23604200
2015-04-09,4.400000,4.420000,4.350000,4.370000,3.098552,25679900
2015-04-10,4.400000,4.420000,4.370000,4.410000,3.126914,20511700
2015-04-13,4.420000,4.440000,4.370000,4.420000,3.134004,15283800
2015-04-14,4.420000,4.510000,4.410000,4.510000,3.197819,25909500
2015-04-15,4.520000,4.530000,4.470000,4.530000,3.212000,28384800
2015-04-16,4.570000,4.570000,4.450000,4.450000,3.155275,29766600
2015-04-17,4.460000,4.480000,4.420000,4.460000,3.162366,15979000
2015-04-20,4.440000,4.450000,4.400000,4.410000,3.126914,15732800
2015-04-21,4.380000,4.390000,4.310000,4.350000,3.084371,29475900
2015-04-22,4.350000,4.360000,4.310000,4.330000,3.070190,18474200
2015-04-23,4.320000,4.380000,4.320000,4.350000,3.084371,20460300
2015-04-24,4.350000,4.390000,4.300000,4.370000,3.098552,28012600
2015-04-27,4.390000,4.460000,4.380000,4.440000,3.148185,23185000
2015-04-28,4.460000,4.480000,4.410000,4.420000,3.134004,21743900
2015-04-29,4.430000,4.450000,4.420000,4.440000,3.148185,14875300
2015-04-30,4.440000,4.440000,4.390000,4.430000,3.141095,29813400
2015-05-04,4.390000,4.400000,4.300000,4.380000,3.105643,21316600
2015-05-05,4.350000,4.360000,4.330000,4.340000,3.077281,11689400
2015-05-06,4.310000,4.340000,4.300000,4.340000,3.077281,18315800
2015-05-07,4.320000,4.320000,4.290000,4.300000,3.048918,14620000
2015-05-08,4.320000,4.340000,4.300000,4.320000,3.063099,9296600
2015-05-11,4.340000,4.370000,4.330000,4.360000,3.091462,10160200
2015-05-12,4.350000,4.380000,4.310000,4.320000,3.063099,16474100
